NAME,fips,% Housing Units Occupied,% Unemployment Rate,% Born in State,% <HS,% HS Grad,% Some College,% Bach Degree,% Grad Degree,% Below Pov Level,Commute Time,Median Income,Median Home Value,state_1.0,state_2.0,state_4.0,state_5.0,state_6.0,state_8.0,state_9.0,state_10.0,state_11.0,state_12.0,state_13.0,state_15.0,state_16.0,state_17.0,state_18.0,state_19.0,state_20.0,state_21.0,state_22.0,state_23.0,state_24.0,state_25.0,state_26.0,state_27.0,state_28.0,state_29.0,state_30.0,state_31.0,state_32.0,state_33.0,state_34.0,state_35.0,state_36.0,state_37.0,state_38.0,state_39.0,state_40.0,state_41.0,state_42.0,state_44.0,state_45.0,state_46.0,state_47.0,state_48.0,state_49.0,state_50.0,state_51.0,state_53.0,state_54.0,state_55.0,state_56.0
"Harrison County, West Virginia",54033,0.86688363,0.039,0.784441936,0.08223255,0.271254527,0.196293744,0.099590963,0.059596241,0.15072791,649535,26271,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ohio County, West Virginia",54069,0.827617458,0.03,0.71450396,0.049592216,0.245516723,0.193033586,0.133170376,0.083883705,0.127082991,365840,25831,119400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Raleigh County, West Virginia",54081,0.860092314,0.039,0.777613076,0.100443383,0.287333403,0.196492287,0.082262042,0.048549166,0.168892329,663580,23025,105700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Braxton County, West Virginia",54007,0.738732679,0.073,0.779162582,0.141716846,0.344699622,0.130303879,0.076599916,0.032698502,0.211524996,150190,23601,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Barbour County, West Virginia",54001,0.811638204,0.041,0.775254035,0.096294082,0.311177525,0.155827854,0.071667663,0.040765093,0.220263001,164580,21545,104800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"McDowell County, West Virginia",54047,0.688912713,0.026,0.743456315,0.245043451,0.327522506,0.117448093,0.022219909,0.017016184,0.306083156,98390,16210,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wayne County, West Virginia",54099,0.81877073,0.035,0.748673479,0.143829223,0.286135403,0.175297239,0.065687334,0.042055616,0.222118503,348960,20954,97800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wyoming County, West Virginia",54109,0.809746696,0.052,0.894984109,0.143982313,0.353921975,0.154483902,0.037124039,0.031274469,0.214868039,176005,21395,67200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Jackson County, West Virginia",54035,0.834241361,0.022,0.809256324,0.09039217,0.312771383,0.185195396,0.077262389,0.044489627,0.15431801,317815,26449,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mercer County, West Virginia",54055,0.829787234,0.029,0.77328638,0.110256919,0.281800747,0.17557782,0.092087425,0.049680918,0.193763846,469900,21797,92200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Upshur County, West Virginia",54097,0.8268383,0.043,0.770697013,0.112050396,0.327494412,0.128388539,0.068400732,0.046169478,0.194553952,234060,23750,112600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Berkeley County, West Virginia",54003,0.902820989,0.045,0.343134059,0.076399841,0.256777832,0.20788581,0.096039473,0.047711353,0.126613507,1566085,31496,172800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Fayette County, West Virginia",54019,0.82498841,0.035,0.8218284,0.127657164,0.309862666,0.174409645,0.07725604,0.032112587,0.191587726,467530,22234,90500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Grant County, West Virginia",54023,0.688009665,0.027,0.585946225,0.140881368,0.332359763,0.154454085,0.066059617,0.039687312,0.12309939,121640,21809,137300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Hampshire County, West Virginia",54027,0.691251162,0.026,0.346060009,0.137953174,0.328211274,0.175533964,0.053289389,0.036125498,0.196164876,313055,22800,143700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Summers County, West Virginia",54089,0.712302102,0.045,0.757105546,0.11107697,0.339683515,0.212167768,0.062989707,0.044169611,0.212705485,119580,20237,95400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Brooke County, West Virginia",54009,0.918711939,0.017,0.580844897,0.063147725,0.300061479,0.216757421,0.088046724,0.051905849,0.128886352,251190,26355,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Greenbrier County, West Virginia",54025,0.793943486,0.034,0.74048717,0.110645882,0.284295697,0.19450024,0.095312191,0.051489518,0.176196,315255,22307,120500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Hardy County, West Virginia",54031,0.66896886,0.018,0.430790348,0.146004913,0.338318162,0.139575206,0.061624043,0.044213264,0.113639647,160025,25000,126400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Marion County, West Virginia",54049,0.870366858,0.034,0.786785139,0.073596828,0.276138556,0.176451847,0.101987716,0.058711082,0.166008815,566365,25787,112800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mineral County, West Virginia",54057,0.850882532,0.035,0.291920229,0.063897646,0.341703937,0.196385365,0.058875284,0.044761346,0.140956082,304065,25798,135100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Hancock County, West Virginia",54029,0.882655544,0.042,0.458726415,0.078739892,0.304683288,0.220080863,0.087735849,0.048989218,0.129447439,307350,25436,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lewis County, West Virginia",54041,0.828337531,0.032,0.787355616,0.092283116,0.352052101,0.172339641,0.055541902,0.038768739,0.206500369,177280,22832,104800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Nicholas County, West Virginia",54067,0.796531528,0.034,0.828897489,0.096864634,0.359658822,0.162020218,0.06278629,0.048175644,0.182159217,261735,22148,93100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler County, West Virginia",54095,0.658546326,0.03,0.785834549,0.08710293,0.355595465,0.185654956,0.067010888,0.034235043,0.156919969,86370,23990,97400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Randolph County, West Virginia",54083,0.789698968,0.033,0.775984862,0.116910373,0.349733356,0.137932221,0.066781352,0.051264407,0.176810597,243800,22747,99200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gilmer County, West Virginia",54021,0.754024287,0.039,0.610359537,0.105667276,0.307251676,0.182084095,0.06337599,0.036563071,0.151858623,64795,17339,91300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Monongalia County, West Virginia",54061,0.864792682,0.039,0.586915213,0.047552541,0.1773553,0.136909512,0.13094288,0.123950139,0.199407137,972635,23770,188700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Monroe County, West Virginia",54063,0.751537354,0.039,0.668745823,0.122298953,0.386871612,0.129278978,0.064602361,0.037647583,0.162322715,149820,22186,108100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wetzel County, West Virginia",54103,0.722113263,0.032,0.835340079,0.099974382,0.36492891,0.164211605,0.059241706,0.031894454,0.228000512,148220,23794,101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Cabell County, West Virginia",54011,0.854751736,0.028,0.755523616,0.079722613,0.220430559,0.195199228,0.097337334,0.073899998,0.215615099,772770,22152,123200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kanawha County, West Virginia",54039,0.859122027,0.034,0.802961607,0.085585052,0.270669323,0.185558128,0.104038555,0.075747133,0.168100802,1582160,26100,112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Preston County, West Virginia",54077,0.818223867,0.043,0.675325827,0.100097526,0.359015279,0.162484854,0.062180453,0.051186571,0.14342288,385115,24382,106800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Kitsap County, Washington",53035,0.909312081,0.029,0.416748262,0.038677969,0.156418707,0.273439375,0.143061244,0.079634251,0.094378512,3538615,34483,299600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"King County, Washington",53033,0.943047421,0.031,0.399726893,0.049960777,0.108233095,0.186964378,0.220245676,0.145318379,0.094164494,31905105,42772,493500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Pend Oreille County, Washington",53051,0.703920136,0.027,0.545351388,0.075951282,0.224298358,0.292987367,0.102201377,0.047961268,0.151373024,121845,26494,208400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"San Juan County, Washington",53055,0.571988596,0.016,0.338978935,0.033084441,0.135797972,0.249742002,0.231591088,0.164086687,0.112365689,103345,31568,470500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Whitman County, Washington",53075,0.868405741,0.053,0.495462309,0.023316115,0.078859095,0.145391312,0.125182639,0.11787706,0.229580392,324020,17153,208200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Yakima County, Washington",53077,0.932831592,0.041,0.595896922,0.162406498,0.170127344,0.174378823,0.059175775,0.037328788,0.178882984,1881305,24475,167700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Cowlitz County, Washington",53015,0.931966051,0.044,0.556168658,0.079733998,0.212925261,0.285447903,0.070486719,0.044590532,0.158021919,1015550,26466,197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ferry County, Washington",53019,0.687763713,0.034,0.622228089,0.104540655,0.2593717,0.251319958,0.090681098,0.046330517,0.185586061,51665,21329,172200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lewis County, Washington",53041,0.865815976,0.044,0.605221776,0.086176199,0.208546142,0.293331774,0.073609108,0.045446866,0.141668941,781855,25381,191100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Grays Harbor County, Washington",53027,0.784974309,0.043,0.645017855,0.080050579,0.236705712,0.289549377,0.076507288,0.0375033,0.152569928,654045,24480,168500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Island County, Washington",53029,0.826932332,0.031,0.37488363,0.034212847,0.162967318,0.290668333,0.14804743,0.091748738,0.08341908,938895,31912,337800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Franklin County, Washington",53021,0.954481158,0.037,0.523350982,0.144826826,0.149205824,0.1812045,0.063754688,0.035804103,0.1529561,806170,27453,187900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Grant County, Washington",53025,0.82880861,0.035,0.537149483,0.144265233,0.160425891,0.192272823,0.071368332,0.034809192,0.14276829,713620,25692,171500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Whatcom County, Washington",53073,0.88951207,0.039,0.524103832,0.050753648,0.153506263,0.230706787,0.145697655,0.077288157,0.146398723,2064800,27396,318400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Okanogan County, Washington",53047,0.760258523,0.035,0.592055334,0.11515923,0.209664249,0.239732936,0.086795715,0.045751477,0.202915606,269415,23783,173500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Kittitas County, Washington",53037,0.769589193,0.036,0.623290574,0.047785834,0.141215839,0.203123257,0.137356386,0.07170106,0.179051868,433475,25540,275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Benton County, Washington",53005,0.945079086,0.032,0.528001524,0.063681966,0.156761155,0.231958922,0.118763133,0.0747085,0.126653208,1782130,31649,216900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Asotin County, Washington",53003,0.915086809,0.039,0.238393697,0.072301562,0.202354837,0.297622778,0.100640193,0.046693826,0.127949143,140920,26656,181800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Mason County, Washington",53045,0.706353732,0.037,0.554760726,0.092212624,0.229597458,0.280054928,0.090168777,0.041691283,0.146917464,711570,26869,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Stevens County, Washington",53065,0.806859206,0.033,0.575813091,0.067444701,0.245894965,0.267109965,0.082643507,0.048943773,0.154453341,433560,25114,187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Spokane County, Washington",53063,0.928855549,0.034,0.542989706,0.042735626,0.16030128,0.269680141,0.129841828,0.076420788,0.140071303,4581310,28666,209000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Chelan County, Washington",53007,0.751467396,0.032,0.571155141,0.11319086,0.184299801,0.20000792,0.107000013,0.073867761,0.114774872,598980,27575,274500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Rock County, Wisconsin",55105,0.937030853,0.037,0.707799393,0.063881213,0.246233827,0.219145819,0.097775223,0.049657227,0.132948834,1726205,29273,139800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Waushara County, Wisconsin",55137,0.655312085,0.022,0.780685022,0.103541217,0.314770277,0.215790347,0.076422292,0.041880909,0.106982916,257765,25962,143100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Adams County, Wisconsin",55001,0.487720688,0.035,0.670203756,0.10282469,0.342250785,0.254969362,0.066407612,0.03283017,0.139191949,192465,22506,125100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bayfield County, Wisconsin",55007,0.52329776,0.027,0.622998933,0.038954109,0.219717182,0.271744931,0.15088047,0.082310566,0.114194237,148225,27770,166300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lafayette County, Wisconsin",55065,0.919339298,0.015,0.730325665,0.066686585,0.2638781,0.219659396,0.086106961,0.041828503,0.106483418,192745,30911,134600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Monroe County, Wisconsin",55081,0.895405079,0.023,0.746384774,0.065337787,0.251527405,0.222715485,0.093666212,0.040657554,0.125620852,410660,31089,149400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pierce County, Wisconsin",55093,0.931615641,0.018,0.426868255,0.032786097,0.20460063,0.213229815,0.117972262,0.059034204,0.091123236,575465,30685,197500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood County, Wisconsin",55141,0.924773431,0.024,0.818666921,0.05102765,0.268035047,0.238160876,0.09689658,0.056404727,0.102191773,680750,30448,129900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ashland County, Wisconsin",55003,0.677850264,0.036,0.698319756,0.053653259,0.241344196,0.239753055,0.090440428,0.05276222,0.137538187,113075,23144,110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Calumet County, Wisconsin",55015,0.955186722,0.016,0.835123577,0.040837633,0.214026141,0.227638685,0.147067681,0.047001426,0.056739013,530195,36392,173200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Florence County, Wisconsin",55037,0.419887194,0.033,0.379525017,0.053954346,0.306894166,0.281531012,0.107678119,0.036200138,0.096841134,35775,26087,130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Jefferson County, Wisconsin",55055,0.920770998,0.025,0.779154657,0.058250248,0.231571611,0.225854085,0.119087558,0.051221471,0.086022776,1041995,30923,184300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Kenosha County, Wisconsin",55059,0.903204215,0.046,0.521659835,0.065508228,0.206837759,0.222818274,0.11293887,0.058064516,0.132525397,2087050,30335,169000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Iron County, Wisconsin",55051,0.498920086,0.04,0.442869641,0.050918635,0.272790901,0.322659668,0.111636045,0.050218723,0.143832021,47935,24497,113100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Clark County, Wisconsin",55019,0.844828724,0.019,0.773999014,0.113855788,0.261459511,0.181438636,0.05108579,0.020932997,0.124148329,292490,27443,121300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"St. Croix County, Wisconsin",55109,0.949338897,0.018,0.44259927,0.024852986,0.173368063,0.245219923,0.158888497,0.066642401,0.044064288,1225630,39534,233600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Oconto County, Wisconsin",55083,0.660862355,0.023,0.858371499,0.070800937,0.316673767,0.227367132,0.083368836,0.03370966,0.092688252,463580,30307,155300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lincoln County, Wisconsin",55069,0.734214992,0.024,0.807095662,0.064600689,0.284831945,0.254775926,0.093830796,0.041080149,0.088839414,299955,29830,139800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Waupaca County, Wisconsin",55135,0.856398491,0.02,0.822642096,0.058685172,0.308568541,0.216293445,0.098864785,0.038643962,0.103082964,577605,30241,145600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Barron County, Wisconsin",55005,0.796133494,0.02,0.731525678,0.069764872,0.263899938,0.235768585,0.094868735,0.04667197,0.117364978,410825,27046,150200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
